"QueryText "," NumResultRows"," UtilityRowCount","CallNestingLevel","QueryBand "," StartTime"," FirstStepTime"," FirstRespTime","NumSteps"," TotalIOCount"," AMPCPUTime"," ParserCPUTime"," UtilityByteCount"," DelayTime","NumOfActiveAMPs"," MaxAMPCPUTime","MaxCPUAmpNumber"," MaxAmpIO","MaxIOAmpNumber"," MinAmpIO"," SpoolUsage","ResponseTimeMet"," TDWMEstMaxRows"," TDWMEstLastRows"," TDWMEstTotalTime"," AMPCPUTimeNorm"," ParserCPUTimeNorm"," MaxAMPCPUTimeNorm","MaxCPUAmpNumberNorm"," MinAmpCPUTimeNorm"," EstProcTime"," EstMaxRowCount"," WDDelayTime"," ParserExpReq","CPUDecayLevel","IODecayLevel"," SeqRespTime"," ReqIOKB"," ReqPhysIO"," ReqPhysIOKB"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:09:40.17","2014-11-08 21:09:40.17","2014-11-08 21:09:45.21"," 20"," 9,857"," 2.296"," 0.000"," ?"," ?"," 2"," 1.160"," 1"," 4,996"," 1"," 4,861"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.794"," 0.000"," 27.178"," 1"," 26.616"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.230"," 1,159,682.000"," 8,376.000"," 1,042,358.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:22:49.35","2014-11-08 21:22:49.35","2014-11-08 21:22:52.89"," 12"," 3,840"," 2.952"," 0.000"," ?"," ?"," 2"," 1.480"," 1"," 1,928"," 0"," 1,912"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 69.164"," 0.000"," 34.676"," 1"," 34.488"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.540"," 501,819.000"," 2,650.000"," 385,322.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:09:45.21","2014-11-08 21:09:45.21","2014-11-08 21:09:50.31"," 20"," 9,750"," 2.264"," 0.000"," ?"," ?"," 2"," 1.132"," 1"," 4,929"," 1"," 4,821"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.044"," 0.000"," 26.522"," 1"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.280"," 1,152,052.000"," 8,386.000"," 1,043,453.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:22:52.90","2014-11-08 21:22:52.90","2014-11-08 21:22:56.34"," 12"," 3,864"," 2.972"," 0.000"," ?"," ?"," 2"," 1.492"," 0"," 1,945"," 0"," 1,919"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 69.633"," 0.000"," 34.957"," 0"," 34.676"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.440"," 504,740.000"," 2,631.000"," 383,453.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:09:50.31","2014-11-08 21:09:50.32","2014-11-08 21:09:55.45"," 20"," 9,821"," 2.256"," 0.000"," ?"," ?"," 2"," 1.132"," 1"," 4,998"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.857"," 0.000"," 26.522"," 1"," 26.335"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.400"," 1,159,678.000"," 8,380.000"," 1,042,358.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:22:56.34","2014-11-08 21:22:56.35","2014-11-08 21:22:59.91"," 12"," 3,845"," 2.948"," 0.000"," ?"," ?"," 2"," 1.476"," 1"," 1,928"," 0"," 1,917"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 69.070"," 0.000"," 34.582"," 1"," 34.488"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.560"," 503,480.000"," 2,676.000"," 389,818.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:09:55.45","2014-11-08 21:09:55.46","2014-11-08 21:10:00.52"," 20"," 9,821"," 2.276"," 0.000"," ?"," ?"," 2"," 1.140"," 1"," 4,998"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.326"," 0.000"," 26.710"," 1"," 26.616"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.350"," 1,159,678.000"," 8,380.000"," 1,042,358.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:22:59.91","2014-11-08 21:22:59.92","2014-11-08 21:23:03.40"," 12"," 3,862"," 3.032"," 0.000"," ?"," ?"," 2"," 1.520"," 1"," 1,966"," 1"," 1,896"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 71.039"," 0.000"," 35.613"," 1"," 35.426"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.480"," 504,974.000"," 2,637.000"," 384,552.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:00.53","2014-11-08 21:10:00.53","2014-11-08 21:10:05.58"," 20"," 9,819"," 2.256"," 0.000"," ?"," ?"," 2"," 1.128"," 1"," 4,996"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.858"," 0.000"," 26.429"," 1"," 26.429"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.160"," 1,159,680.000"," 8,378.000"," 1,042,358.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:23:03.40","2014-11-08 21:23:03.40","2014-11-08 21:23:06.69"," 12"," 3,867"," 2.928"," 0.000"," ?"," ?"," 2"," 1.468"," 1"," 1,966"," 1"," 1,901"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 68.602"," 0.000"," 34.395"," 1"," 34.207"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.290"," 504,981.000"," 2,636.000"," 384,521.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:05.59","2014-11-08 21:10:05.59","2014-11-08 21:10:10.69"," 20"," 9,821"," 2.272"," 0.000"," ?"," ?"," 2"," 1.140"," 1"," 4,998"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.232"," 0.000"," 26.710"," 1"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.460"," 1,159,678.000"," 8,380.000"," 1,042,358.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:23:06.70","2014-11-08 21:23:06.70","2014-11-08 21:23:10.11"," 12"," 3,850"," 3.020"," 0.000"," ?"," ?"," 2"," 1.516"," 1"," 1,966"," 1"," 1,884"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 70.757"," 0.000"," 35.519"," 1"," 35.238"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.400"," 503,071.000"," 2,674.000"," 389,384.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:10.70","2014-11-08 21:10:10.70","2014-11-08 21:10:15.79"," 20"," 9,821"," 2.272"," 0.000"," ?"," ?"," 2"," 1.140"," 0"," 4,998"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.232"," 0.000"," 26.710"," 0"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.280"," 1,159,678.000"," 8,381.000"," 1,042,485.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:23:10.11","2014-11-08 21:23:10.11","2014-11-08 21:23:13.52"," 12"," 3,845"," 2.944"," 0.000"," ?"," ?"," 2"," 1.480"," 1"," 1,966"," 1"," 1,879"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 68.977"," 0.000"," 34.676"," 1"," 34.301"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.410"," 503,073.000"," 2,674.000"," 389,397.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:15.80","2014-11-08 21:10:15.80","2014-11-08 21:10:20.98"," 20"," 9,781"," 2.260"," 0.000"," ?"," ?"," 2"," 1.132"," 1"," 4,958"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.951"," 0.000"," 26.522"," 1"," 26.429"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.280"," 1,159,678.000"," 8,380.000"," 1,042,358.000"
"BEGIN QUERY LOGGING WITH EXPLAIN ON dbc; "," 0"," ?"," 0","? ","2014-11-08 20:17:34.98","2014-11-08 20:17:35.01","2014-11-08 20:17:35.02"," 13"," 39"," 0.000"," 0.016"," ?"," ?"," 2"," 0.000"," ?"," 15"," 1"," 13"," 0","T "," ?"," ?"," ?"," 0.000"," 0.374"," 0.000"," ?"," 0.000"," 0.000"," 0"," ?"," 0.004"," 0"," 0"," 0.010"," 827.000"," 4.000"," 64.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:20.99","2014-11-08 21:10:20.99","2014-11-08 21:10:26.06"," 20"," 9,817"," 2.304"," 0.000"," ?"," ?"," 2"," 1.152"," 1"," 4,956"," 1"," 4,861"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.982"," 0.000"," 26.991"," 1"," 26.991"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.280"," 1,159,682.000"," 8,376.000"," 1,042,358.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:17:35.03","2014-11-08 20:17:35.16","2014-11-08 20:17:35.64"," 19"," 1,409"," 0.192"," 0.104"," ?"," ?"," 2"," 0.100"," 0"," 742"," 1"," 667"," 583,680","T "," 42,646"," 42,646"," 16,665"," 4.498"," 2.436"," 2.343"," 0"," 2.155"," 16.665"," 42,646"," ?"," 0.025"," 0"," 0"," 0.480"," 129,158.000"," 823.000"," 99,523.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:26.07","2014-11-08 21:10:26.07","2014-11-08 21:10:31.20"," 20"," 9,819"," 2.260"," 0.000"," ?"," ?"," 2"," 1.136"," 0"," 4,998"," 1"," 4,821"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.951"," 0.000"," 26.616"," 0"," 26.335"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.320"," 1,159,680.000"," 8,378.000"," 1,042,358.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:17:35.65","2014-11-08 20:17:35.76","2014-11-08 20:17:36.18"," 19"," 1,447"," 0.168"," 0.096"," ?"," ?"," 2"," 0.092"," 1"," 742"," 1"," 705"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.935"," 2.249"," 2.155"," 1"," 1.780"," 16.665"," 42,646"," ?"," 0.002"," 0"," 0"," 0.430"," 129,137.000"," 822.000"," 99,513.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:31.21","2014-11-08 21:10:31.21","2014-11-08 21:10:36.30"," 20"," 9,821"," 2.248"," 0.000"," ?"," ?"," 2"," 1.128"," 1"," 4,958"," 1"," 4,863"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.670"," 0.000"," 26.429"," 1"," 26.241"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.270"," 1,159,678.000"," 8,380.000"," 1,042,358.000"
"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey "," 460"," ?"," 0","? ","2014-11-08 20:17:36.19","2014-11-08 20:17:36.19","2014-11-08 20:17:36.62"," 19"," 1,409"," 0.164"," 0.000"," ?"," ?"," 2"," 0.084"," 1"," 706"," 0"," 703"," 583,680","T "," 42,646"," 42,646"," 16,665"," 3.842"," 0.000"," 1.968"," 1"," 1.874"," 16.665"," 42,646"," ?"," ?"," 0"," 0"," 0.440"," 129,158.000"," 829.000"," 99,776.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:36.31","2014-11-08 21:10:36.31","2014-11-08 21:10:41.37"," 20"," 9,819"," 2.244"," 0.000"," ?"," ?"," 2"," 1.132"," 1"," 4,998"," 1"," 4,821"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.576"," 0.000"," 26.522"," 1"," 26.054"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.340"," 1,159,680.000"," 8,379.000"," 1,042,485.000"
"END QUERY LOGGING ON dbc; "," 0"," ?"," 0","? ","2014-11-08 20:17:36.63","2014-11-08 20:17:36.69","2014-11-08 20:17:36.70"," 14"," 41"," 0.008"," 0.028"," ?"," ?"," 2"," 0.004"," 1"," 15"," 1"," 15"," 0","T "," ?"," ?"," ?"," 0.186"," 0.656"," 0.093"," 1"," 0.093"," 0.000"," 0"," ?"," 0.019"," 0"," 0"," 0.020"," 890.000"," 4.000"," 65.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:41.38","2014-11-08 21:10:41.38","2014-11-08 21:10:46.45"," 20"," 9,817"," 2.276"," 0.000"," ?"," ?"," 2"," 1.144"," 1"," 4,996"," 1"," 4,821"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.325"," 0.000"," 26.803"," 1"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.180"," 1,159,682.000"," 8,377.000"," 1,042,485.000"
"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone fr "," 7"," ?"," 0","? ","2014-11-08 21:23:13.53","2014-11-08 21:23:13.53","2014-11-08 21:23:17.04"," 12"," 3,816"," 2.948"," 0.000"," ?"," ?"," 2"," 1.480"," 1"," 1,927"," 0"," 1,889"," 3,003,392","T "," 1,048,576"," 37,461"," 37,990"," 69.071"," 0.000"," 34.676"," 1"," 34.395"," 37.990"," 1,048,576"," ?"," ?"," 0"," 0"," 3.510"," 502,725.000"," 2,674.000"," 388,960.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:46.46","2014-11-08 21:10:46.46","2014-11-08 21:10:51.47"," 20"," 9,751"," 2.260"," 0.000"," ?"," ?"," 2"," 1.136"," 1"," 4,928"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 52.951"," 0.000"," 26.616"," 1"," 26.335"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.190"," 1,152,109.000"," 8,385.000"," 1,042,977.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:12.03","2014-11-08 20:35:12.03","2014-11-08 20:35:22.46"," 18"," 17,551"," 8.296"," 0.000"," ?"," ?"," 2"," 4.152"," 1"," 8,825"," 1"," 8,726"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 194.374"," 0.000"," 97.281"," 1"," 97.093"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 10.870"," 2,165,394.000"," 10,714.000"," 1,348,276.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:51.47","2014-11-08 21:10:51.47","2014-11-08 21:10:56.53"," 20"," 9,770"," 2.264"," 0.004"," ?"," ?"," 2"," 1.132"," 1"," 4,910"," 1"," 4,860"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.044"," 0.093"," 26.522"," 1"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.250"," 1,154,406.000"," 8,393.000"," 1,044,489.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:22.46","2014-11-08 20:35:22.46","2014-11-08 20:35:30.91"," 18"," 17,472"," 6.236"," 0.000"," ?"," ?"," 2"," 3.120"," 0"," 8,781"," 1"," 8,691"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 146.108"," 0.000"," 73.101"," 0"," 73.007"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 9.260"," 2,158,231.000"," 10,683.000"," 1,346,209.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:10:56.54","2014-11-08 21:10:56.54","2014-11-08 21:11:01.65"," 20"," 9,757"," 2.272"," 0.000"," ?"," ?"," 2"," 1.140"," 1"," 4,934"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.232"," 0.000"," 26.710"," 1"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.390"," 1,152,503.000"," 8,387.000"," 1,043,981.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:30.91","2014-11-08 20:35:30.91","2014-11-08 20:35:39.09"," 18"," 17,550"," 5.784"," 0.000"," ?"," ?"," 2"," 2.892"," 1"," 8,861"," 1"," 8,689"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 135.518"," 0.000"," 67.759"," 1"," 67.759"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 8.600"," 2,165,315.000"," 10,723.000"," 1,348,448.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:11:01.66","2014-11-08 21:11:01.66","2014-11-08 21:11:06.74"," 20"," 9,764"," 2.268"," 0.000"," ?"," ?"," 2"," 1.140"," 1"," 4,896"," 1"," 4,868"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.139"," 0.000"," 26.710"," 1"," 26.429"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.270"," 1,153,136.000"," 8,396.000"," 1,044,873.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:39.09","2014-11-08 20:35:39.09","2014-11-08 20:35:47.45"," 18"," 17,530"," 5.948"," 0.000"," ?"," ?"," 2"," 2.980"," 1"," 8,890"," 1"," 8,640"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 139.361"," 0.000"," 69.821"," 1"," 69.540"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 8.760"," 2,166,236.000"," 10,741.000"," 1,353,082.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:11:06.74","2014-11-08 21:11:06.75","2014-11-08 21:11:11.86"," 20"," 9,763"," 2.272"," 0.000"," ?"," ?"," 2"," 1.152"," 1"," 4,896"," 1"," 4,867"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.232"," 0.000"," 26.991"," 1"," 26.241"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.320"," 1,152,845.000"," 8,392.000"," 1,044,169.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:47.45","2014-11-08 20:35:47.45","2014-11-08 20:35:56.06"," 18"," 17,549"," 6.412"," 0.000"," ?"," ?"," 2"," 3.212"," 1"," 8,834"," 1"," 8,715"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 150.233"," 0.000"," 75.257"," 1"," 74.976"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 9.240"," 2,168,023.000"," 10,705.000"," 1,349,535.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:11:11.86","2014-11-08 21:11:11.86","2014-11-08 21:11:16.95"," 20"," 9,759"," 2.268"," 0.000"," ?"," ?"," 2"," 1.148"," 1"," 4,936"," 1"," 4,823"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.138"," 0.000"," 26.897"," 1"," 26.241"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.190"," 1,152,501.000"," 8,389.000"," 1,043,981.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:35:56.06","2014-11-08 20:35:56.06","2014-11-08 20:36:04.12"," 18"," 17,498"," 5.716"," 0.000"," ?"," ?"," 2"," 2.876"," 1"," 8,822"," 1"," 8,676"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 133.925"," 0.000"," 67.384"," 1"," 66.541"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 8.430"," 2,160,507.000"," 10,724.000"," 1,349,843.000"
"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where "," 186"," ?"," 0","? ","2014-11-08 21:11:16.96","2014-11-08 21:11:16.96","2014-11-08 21:11:22.18"," 20"," 9,788"," 2.268"," 0.000"," ?"," ?"," 2"," 1.136"," 0"," 4,909"," 1"," 4,879"," 28,292,096","T "," 1,599,852"," 10,008"," 187,440"," 53.138"," 0.000"," 26.616"," 0"," 26.522"," 187.440"," 1,599,852"," ?"," ?"," 0"," 0"," 5.500"," 1,157,333.000"," 8,401.000"," 1,045,316.000"
"select supp_nation, cust_nation, l_year, sum(volume) as revenue from ( select n1.n_name as supp_nation, n2.n_name as cust_nation, extract(year from l_shipdate) as l_year, l_extended "," 4"," ?"," 0","? ","2014-11-08 20:36:04.13","2014-11-08 20:36:04.13","2014-11-08 20:36:12.27"," 18"," 17,538"," 5.748"," 0.000"," ?"," ?"," 2"," 2.876"," 1"," 8,885"," 1"," 8,653"," 83,591,168","T "," 1,104,954"," 828,716"," 359,956"," 134.674"," 0.000"," 67.384"," 1"," 67.290"," 359.956"," 1,104,954"," ?"," ?"," 0"," 0"," 8.560"," 2,165,396.000"," 10,732.000"," 1,350,606.000"
